epoch,accuracy,auc,loss,lr,precision_6,recall_6,val_accuracy,val_auc,val_loss,val_precision_6,val_recall_6
0,0.6464047431945801,0.6628594398498535,95.98905944824219,0.01,0.6464047431945801,0.6464047431945801,0.5968858003616333,0.5968858003616333,16.18199348449707,0.5968858003616333,0.5968858003616333
1,0.7379540205001831,0.7964419722557068,0.664168119430542,0.01,0.7379540205001831,0.7379540205001831,0.6228373646736145,0.7418748736381531,1.1581283807754517,0.6228373646736145,0.6228373646736145
2,0.7861378788948059,0.8535166382789612,0.48675423860549927,0.01,0.7861378788948059,0.7861378788948059,0.7387543320655823,0.8277483582496643,0.5695057511329651,0.7387543320655823,0.7387543320655823
3,0.7987397909164429,0.8726387619972229,0.4550630450248718,0.01,0.7987397909164429,0.7987397909164429,0.7889273166656494,0.8783060312271118,0.44185683131217957,0.7889273166656494,0.7889273166656494
4,0.8194959163665771,0.8993688821792603,0.4021438658237457,0.01,0.8194959163665771,0.8194959163665771,0.766435980796814,0.8332035541534424,0.5098631978034973,0.766435980796814,0.766435980796814
5,0.8376575112342834,0.9111513495445251,0.3764951229095459,0.01,0.8376575112342834,0.8376575112342834,0.8564013838768005,0.8965544700622559,0.41213709115982056,0.8564013838768005,0.8564013838768005
6,0.8495181798934937,0.9278250932693481,0.34083208441734314,0.01,0.8495181798934937,0.8495181798934937,0.6903114318847656,0.7664583921432495,0.5629181861877441,0.6903114318847656,0.6903114318847656
7,0.8561897873878479,0.9282795786857605,0.341469943523407,0.01,0.8561897873878479,0.8561897873878479,0.5847750902175903,0.6450997591018677,0.810269832611084,0.5847750902175903,0.5847750902175903
8,0.8821349143981934,0.9490416049957275,0.2877578139305115,0.01,0.8821349143981934,0.8821349143981934,0.5968858003616333,0.6223134994506836,0.8032779693603516,0.5968858003616333,0.5968858003616333
9,0.8910303711891174,0.9571174383163452,0.2631864547729492,0.01,0.8910303711891174,0.8910303711891174,0.8494809865951538,0.9209121465682983,0.3632878363132477,0.8494809865951538,0.8494809865951538
10,0.8639733195304871,0.9294551610946655,0.43046095967292786,0.01,0.8639733195304871,0.8639733195304871,0.8633217811584473,0.9286198019981384,0.34376540780067444,0.8633217811584473,0.8633217811584473
11,0.862490713596344,0.9326774477958679,0.5753166079521179,0.01,0.862490713596344,0.862490713596344,0.7231833934783936,0.8275807499885559,0.5377479195594788,0.7231833934783936,0.7231833934783936
12,0.9047442674636841,0.9689855575561523,0.22802093625068665,0.01,0.9047442674636841,0.9047442674636841,0.866782009601593,0.9609978199005127,0.26544317603111267,0.866782009601593,0.866782009601593
13,0.8884359002113342,0.9526532888412476,0.3209139108657837,0.01,0.8884359002113342,0.8884359002113342,0.4100345969200134,0.45232486724853516,1.3972681760787964,0.4100345969200134,0.4100345969200134
14,0.8865826725959778,0.958142101764679,0.26324063539505005,0.01,0.8865826725959778,0.8865826725959778,0.40657439827919006,0.422663152217865,1.8153475522994995,0.40657439827919006,0.40657439827919006
15,0.9243884086608887,0.9764541983604431,0.19728410243988037,0.01,0.9243884086608887,0.9243884086608887,0.8961937427520752,0.9551849365234375,0.27830013632774353,0.8961937427520752,0.8961937427520752
16,0.9321720004081726,0.9779782295227051,0.18900111317634583,0.01,0.9321720004081726,0.9321720004081726,0.9083045125007629,0.9769279956817627,0.19686347246170044,0.9083045125007629,0.9083045125007629
17,0.9243884086608887,0.9778769612312317,0.19267547130584717,0.01,0.9243884086608887,0.9243884086608887,0.9186851382255554,0.9604200720787048,0.29757341742515564,0.9186851382255554,0.9186851382255554
18,0.9221645593643188,0.9719359278678894,0.2141653448343277,0.01,0.9221645593643188,0.9221645593643188,0.5363321900367737,0.6829241514205933,0.9246722459793091,0.5363321900367737,0.5363321900367737
19,0.9321720004081726,0.9788797497749329,0.1844063252210617,0.01,0.9321720004081726,0.9321720004081726,0.6020761132240295,0.7319027781486511,0.9731447696685791,0.6020761132240295,0.6020761132240295
20,0.9303187727928162,0.9783101677894592,0.189644455909729,0.01,0.9303187727928162,0.9303187727928162,0.9169549942016602,0.9659396409988403,0.2766973078250885,0.9169549942016602,0.9169549942016602
21,0.9232764840126038,0.9762060642242432,0.1998782604932785,0.01,0.9232764840126038,0.9232764840126038,0.46885812282562256,0.6435567736625671,1.0471985340118408,0.46885812282562256,0.46885812282562256
22,0.9318013191223145,0.9802168607711792,0.18038010597229004,0.01,0.9318013191223145,0.9318013191223145,0.9221453070640564,0.9753834009170532,0.22294996678829193,0.9221453070640564,0.9221453070640564
23,0.9310600161552429,0.9794674515724182,0.18389248847961426,0.01,0.9310600161552429,0.9310600161552429,0.9377162456512451,0.9816693067550659,0.2053709477186203,0.9377162456512451,0.9377162456512451
24,0.9203113317489624,0.9729444980621338,0.21589885652065277,0.01,0.9203113317489624,0.9203113317489624,0.9134948253631592,0.957034707069397,0.31984424591064453,0.9134948253631592,0.9134948253631592
