epoch,accuracy,auc,loss,lr,precision_9,recall_9,val_accuracy,val_auc,val_loss,val_precision_9,val_recall_9
47,0.9573758244514465,0.9935123920440674,0.10440534353256226,0.00125,0.9573758244514465,0.9573758244514465,0.8339100480079651,0.9326052665710449,0.5186607837677002,0.8339100480079651,0.8339100480079651
48,0.9640474319458008,0.9954261779785156,0.08474399894475937,0.00125,0.9640474319458008,0.9640474319458008,0.9515570998191833,0.9873086214065552,0.1475622057914734,0.9515570998191833,0.9515570998191833
49,0.9633061289787292,0.9944929480552673,0.09714064002037048,0.00125,0.9633061289787292,0.9633061289787292,0.9117646813392639,0.9607074856758118,0.3875272870063782,0.9117646813392639,0.9117646813392639
50,0.9507042169570923,0.9929194450378418,0.09815309196710587,0.00125,0.9507042169570923,0.9507042169570923,0.9256055355072021,0.9750182628631592,0.26423341035842896,0.9256055355072021,0.9256055355072021
51,0.9644181132316589,0.9951756000518799,0.08467830717563629,0.00125,0.9644181132316589,0.9644181132316589,0.9411764740943909,0.9825523495674133,0.2021731734275818,0.9411764740943909,0.9411764740943909
52,0.961823582649231,0.9956274032592773,0.078590027987957,0.000625,0.961823582649231,0.961823582649231,0.8910034894943237,0.9538859724998474,0.41924938559532166,0.8910034894943237,0.8910034894943237
53,0.9599703550338745,0.994561493396759,0.09188622236251831,0.000625,0.9599703550338745,0.9599703550338745,0.9048442840576172,0.9546909928321838,0.3592437207698822,0.9048442840576172,0.9048442840576172
54,0.9688658118247986,0.9967886805534363,0.06639658659696579,0.000625,0.9688658118247986,0.9688658118247986,0.8944636583328247,0.9666460156440735,0.31960031390190125,0.8944636583328247,0.8944636583328247
55,0.959229052066803,0.9946343302726746,0.08859197795391083,0.000625,0.959229052066803,0.959229052066803,0.9031141996383667,0.9725382924079895,0.2545187175273895,0.9031141996383667,0.9031141996383667
56,0.9636768102645874,0.9965845942497253,0.07358022779226303,0.000625,0.9636768102645874,0.9636768102645874,0.9411764740943909,0.9764265418052673,0.2621237635612488,0.9411764740943909,0.9411764740943909
57,0.968124508857727,0.9965433478355408,0.06789322942495346,0.000625,0.968124508857727,0.968124508857727,0.9515570998191833,0.9809837341308594,0.21392391622066498,0.9515570998191833,0.9515570998191833
58,0.9655300378799438,0.996910035610199,0.06706476211547852,0.0003125,0.9655300378799438,0.9655300378799438,0.9498270153999329,0.9834398031234741,0.2077503204345703,0.9498270153999329,0.9498270153999329
59,0.968124508857727,0.9968691468238831,0.0665396973490715,0.0003125,0.968124508857727,0.968124508857727,0.9515570998191833,0.9865707755088806,0.17065486311912537,0.9515570998191833,0.9515570998191833
60,0.9736841917037964,0.9967162609100342,0.0731225237250328,0.0003125,0.9736841917037964,0.9736841917037964,0.9550173282623291,0.985704243183136,0.22319553792476654,0.9550173282623291,0.9550173282623291
61,0.9751667976379395,0.997687816619873,0.061038147658109665,0.00015625,0.9751667976379395,0.9751667976379395,0.9584774971008301,0.9860109686851501,0.1777610182762146,0.9584774971008301,0.9584774971008301
62,0.9725722670555115,0.9978888630867004,0.05886315554380417,0.00015625,0.9725722670555115,0.9725722670555115,0.9567474126815796,0.9861860275268555,0.20063237845897675,0.9567474126815796,0.9567474126815796
63,0.9714603424072266,0.997893750667572,0.05594973266124725,0.00015625,0.9714603424072266,0.9714603424072266,0.9584774971008301,0.9860782623291016,0.17717376351356506,0.9584774971008301,0.9584774971008301
64,0.9766493439674377,0.9980486631393433,0.05657920986413956,0.00015625,0.9766493439674377,0.9766493439674377,0.9602076411247253,0.9864106178283691,0.18252037465572357,0.9602076411247253,0.9602076411247253
65,0.9722016453742981,0.9978861808776855,0.059593286365270615,0.00015625,0.9722016453742981,0.9722016453742981,0.9584774971008301,0.9847807884216309,0.19628992676734924,0.9584774971008301,0.9584774971008301
66,0.9744254946708679,0.9975784420967102,0.06415814906358719,0.00015625,0.9744254946708679,0.9744254946708679,0.9532871842384338,0.9838394522666931,0.22010068595409393,0.9532871842384338,0.9532871842384338
67,0.9766493439674377,0.9977055788040161,0.05970827117562294,1e-04,0.9766493439674377,0.9766493439674377,0.9567474126815796,0.9848077297210693,0.19678568840026855,0.9567474126815796,0.9567474126815796
68,0.9725722670555115,0.9980311393737793,0.056064482778310776,1e-04,0.9725722670555115,0.9725722670555115,0.9550173282623291,0.9851354360580444,0.19411684572696686,0.9550173282623291,0.9550173282623291
69,0.9744254946708679,0.9982853531837463,0.052657511085271835,1e-04,0.9744254946708679,0.9744254946708679,0.9567474126815796,0.9851667881011963,0.20954827964305878,0.9567474126815796,0.9567474126815796
70,0.9736841917037964,0.9981062412261963,0.054973501712083817,1e-04,0.9736841917037964,0.9736841917037964,0.9602076411247253,0.9865422248840332,0.1904059499502182,0.9602076411247253,0.9602076411247253
71,0.970719039440155,0.9973776936531067,0.06060053035616875,1e-04,0.970719039440155,0.970719039440155,0.9498270153999329,0.9823217988014221,0.23170286417007446,0.9498270153999329,0.9498270153999329
72,0.975908100605011,0.9978475570678711,0.056870684027671814,1e-04,0.975908100605011,0.975908100605011,0.9532871842384338,0.9845817685127258,0.21504876017570496,0.9532871842384338,0.9532871842384338
73,0.9740548729896545,0.9981730580329895,0.054955508559942245,1e-04,0.9740548729896545,0.9740548729896545,0.9532871842384338,0.9846564531326294,0.22063572704792023,0.9532871842384338,0.9532871842384338
