epoch,accuracy,auc,loss,lr,precision_8,recall_8,val_accuracy,val_auc,val_loss,val_precision_8,val_recall_8
0,0.6030392646789551,0.6261735558509827,108.55977630615234,0.01,0.6030392646789551,0.6030392646789551,0.5968858003616333,0.5968858003616333,22.119436264038086,0.5968858003616333,0.5968858003616333
1,0.7234988808631897,0.7734424471855164,0.5978485345840454,0.01,0.7234988808631897,0.7234988808631897,0.5951557159423828,0.6867719292640686,2.441486120223999,0.5951557159423828,0.5951557159423828
2,0.7805781960487366,0.7986037135124207,0.5995916724205017,0.01,0.7805781960487366,0.7805781960487366,0.7283737063407898,0.7905482053756714,0.6874656081199646,0.7283737063407898,0.7283737063407898
3,0.7872498035430908,0.8111538887023926,0.5444401502609253,0.01,0.7872498035430908,0.7872498035430908,0.7975778579711914,0.8349127769470215,0.4965761601924896,0.7975778579711914,0.7975778579711914
4,0.779836893081665,0.8033852577209473,0.7493869066238403,0.01,0.779836893081665,0.779836893081665,0.8114187121391296,0.8461495041847229,0.5642926096916199,0.8114187121391296,0.8114187121391296
5,0.7802075743675232,0.8242447376251221,0.6331844925880432,0.01,0.7802075743675232,0.7802075743675232,0.8062283992767334,0.8928382992744446,0.44238778948783875,0.8062283992767334,0.8062283992767334
6,0.7861378788948059,0.8363779783248901,1.1325016021728516,0.01,0.7861378788948059,0.7861378788948059,0.8252595067024231,0.8923833966255188,0.4442632794380188,0.8252595067024231,0.8252595067024231
7,0.8017049431800842,0.8547022342681885,0.5914559364318848,0.005,0.8017049431800842,0.8017049431800842,0.8044982552528381,0.8693621754646301,0.4813971221446991,0.8044982552528381,0.8044982552528381
8,0.8350629806518555,0.8990311026573181,0.40903550386428833,0.005,0.8350629806518555,0.8350629806518555,0.85467129945755,0.9180295467376709,0.35971197485923767,0.85467129945755,0.85467129945755
9,0.8428465723991394,0.9097530841827393,0.38075029850006104,0.005,0.8428465723991394,0.8428465723991394,0.5657439231872559,0.6717427372932434,0.6817260384559631,0.5657439231872559,0.5657439231872559
10,0.8643439412117004,0.9313222169876099,0.45320457220077515,0.005,0.8643439412117004,0.8643439412117004,0.8217992782592773,0.8845589756965637,0.4268067181110382,0.8217992782592773,0.8217992782592773
11,0.8558191061019897,0.9169546365737915,0.5828202366828918,0.005,0.8558191061019897,0.8558191061019897,0.8650519251823425,0.9268418550491333,0.33899104595184326,0.8650519251823425,0.8650519251823425
12,0.8780578374862671,0.9419867992401123,0.30584168434143066,0.005,0.8780578374862671,0.8780578374862671,0.508650541305542,0.6318830251693726,0.7634888291358948,0.508650541305542,0.508650541305542
13,0.8706449270248413,0.9355109333992004,0.36848947405815125,0.005,0.8706449270248413,0.8706449270248413,0.8598616123199463,0.9421298503875732,0.30716079473495483,0.8598616123199463,0.8598616123199463
14,0.8854707479476929,0.9495307803153992,0.28231528401374817,0.005,0.8854707479476929,0.8854707479476929,0.8494809865951538,0.9265109300613403,0.34568527340888977,0.8494809865951538,0.8494809865951538
15,0.903261661529541,0.9607552289962769,0.24932314455509186,0.005,0.903261661529541,0.903261661529541,0.8858131766319275,0.9492836594581604,0.2777804732322693,0.8858131766319275,0.8858131766319275
16,0.9077094197273254,0.9622265696525574,0.24361884593963623,0.005,0.9077094197273254,0.9077094197273254,0.9031141996383667,0.9560933709144592,0.25885143876075745,0.9031141996383667,0.9031141996383667
17,0.9114158749580383,0.9668059349060059,0.23139458894729614,0.005,0.9114158749580383,0.9114158749580383,0.5138408541679382,0.6281384229660034,0.8800977468490601,0.5138408541679382,0.5138408541679382
18,0.9191994071006775,0.9666726589202881,0.22793427109718323,0.005,0.9191994071006775,0.9191994071006775,0.8494809865951538,0.9213941097259521,0.4269455075263977,0.8494809865951538,0.8494809865951538
19,0.922535240650177,0.9735513925552368,0.20414619147777557,0.005,0.922535240650177,0.922535240650177,0.8858131766319275,0.9481672048568726,0.29119136929512024,0.8858131766319275,0.8858131766319275
20,0.919940710067749,0.9673282504081726,0.21985767781734467,0.005,0.919940710067749,0.919940710067749,0.7837370038032532,0.873030424118042,0.6656087636947632,0.7837370038032532,0.7837370038032532
