epoch,accuracy,auc,loss,lr,precision_11,recall_11,val_accuracy,val_auc,val_loss,val_precision_11,val_recall_11
10,0.9273536205291748,0.9741070866584778,0.20274055004119873,0.01,0.9273536205291748,0.9273536205291748,0.5986159443855286,0.6547245383262634,3.4520440101623535,0.5986159443855286,0.5986159443855286
11,0.9292068481445312,0.9738221764564514,0.26003414392471313,0.01,0.9292068481445312,0.9292068481445312,0.9394463896751404,0.9770507216453552,0.19810009002685547,0.9394463896751404,0.9394463896751404
12,0.946627140045166,0.9829177856445312,0.16166952252388,0.01,0.946627140045166,0.946627140045166,0.9307958483695984,0.9841446876525879,0.17212094366550446,0.9307958483695984,0.9307958483695984
13,0.9477390646934509,0.983107328414917,0.1601203978061676,0.01,0.9477390646934509,0.9477390646934509,0.9550173282623291,0.9859017133712769,0.1463453471660614,0.9550173282623291,0.9550173282623291
14,0.946627140045166,0.9854649305343628,0.15207317471504211,0.01,0.946627140045166,0.946627140045166,0.7716262936592102,0.8451974987983704,0.9758002758026123,0.7716262936592102,0.7716262936592102
15,0.9399555325508118,0.9819934368133545,0.16764266788959503,0.01,0.9399555325508118,0.9399555325508118,0.9446367025375366,0.9793391227722168,0.19084998965263367,0.9446367025375366,0.9446367025375366
16,0.9488509893417358,0.9870770573616028,0.14126460254192352,0.01,0.9488509893417358,0.9488509893417358,0.5692041516304016,0.6658744812011719,0.9813036918640137,0.5692041516304016,0.5692041516304016
17,0.9481096863746643,0.9889342784881592,0.13420285284519196,0.01,0.9481096863746643,0.9481096863746643,0.9411764740943909,0.9852641820907593,0.17067523300647736,0.9411764740943909,0.9411764740943909
18,0.9418087601661682,0.9832247495651245,0.16392898559570312,0.01,0.9418087601661682,0.9418087601661682,0.8702422380447388,0.9453371167182922,0.36645299196243286,0.8702422380447388,0.8702422380447388
19,0.9488509893417358,0.9876713752746582,0.13568921387195587,0.01,0.9488509893417358,0.9488509893417358,0.9463667869567871,0.9854797124862671,0.16123907268047333,0.9463667869567871,0.9463667869567871
20,0.9425500631332397,0.982112467288971,0.1680612862110138,0.01,0.9425500631332397,0.9425500631332397,0.7647058963775635,0.8773452639579773,0.46806034445762634,0.7647058963775635,0.7647058963775635
21,0.9532987475395203,0.9875731468200684,0.13638289272785187,0.005,0.9532987475395203,0.9532987475395203,0.9567474126815796,0.9822320938110352,0.15668411552906036,0.9567474126815796,0.9567474126815796
22,0.9588584303855896,0.9904870390892029,0.12049029767513275,0.005,0.9588584303855896,0.9588584303855896,0.9463667869567871,0.9778768420219421,0.18778321146965027,0.9463667869567871,0.9463667869567871
23,0.9358784556388855,0.9697950482368469,0.35519546270370483,0.005,0.9358784556388855,0.9358784556388855,0.9602076411247253,0.9850292205810547,0.18021543323993683,0.9602076411247253,0.9602076411247253
24,0.9521868228912354,0.9887738823890686,0.1306893229484558,0.005,0.9521868228912354,0.9521868228912354,0.9411764740943909,0.9716613292694092,0.24968069791793823,0.9411764740943909,0.9411764740943909
25,0.9581171274185181,0.9898285865783691,0.12181521207094193,0.005,0.9581171274185181,0.9581171274185181,0.9307958483695984,0.9830971360206604,0.1977463960647583,0.9307958483695984,0.9307958483695984
26,0.9625648856163025,0.9926652312278748,0.10344365239143372,0.0025,0.9625648856163025,0.9625648856163025,0.9480968713760376,0.9916248321533203,0.14677150547504425,0.9480968713760376,0.9480968713760376
27,0.9633061289787292,0.9925435781478882,0.10209237039089203,0.0025,0.9633061289787292,0.9633061289787292,0.9653978943824768,0.9921516180038452,0.1014769896864891,0.9653978943824768,0.9653978943824768
28,0.9603409767150879,0.9925398826599121,0.10672019422054291,0.0025,0.9603409767150879,0.9603409767150879,0.9498270153999329,0.9918673038482666,0.1270369291305542,0.9498270153999329,0.9498270153999329
29,0.9640474319458008,0.9937703609466553,0.09733625501394272,0.0025,0.9640474319458008,0.9640474319458008,0.9602076411247253,0.992717444896698,0.11245138943195343,0.9602076411247253,0.9602076411247253
30,0.9673832654953003,0.9948921203613281,0.0885988175868988,0.0025,0.9673832654953003,0.9673832654953003,0.9031141996383667,0.9648562073707581,0.2618829905986786,0.9031141996383667,0.9031141996383667
31,0.9684951901435852,0.9946679472923279,0.08768954873085022,0.0025,0.9684951901435852,0.9684951901435852,0.9584774971008301,0.9910680651664734,0.1260244995355606,0.9584774971008301,0.9584774971008301
32,0.9684951901435852,0.9947242736816406,0.08823718875646591,0.0025,0.9684951901435852,0.9684951901435852,0.9567474126815796,0.982716977596283,0.15924082696437836,0.9567474126815796,0.9567474126815796
33,0.9684951901435852,0.9944508075714111,0.08965330570936203,0.0025,0.9684951901435852,0.9684951901435852,0.9602076411247253,0.9906430244445801,0.12646980583667755,0.9602076411247253,0.9602076411247253
34,0.9714603424072266,0.9946752786636353,0.08560885488986969,0.0025,0.9714603424072266,0.9714603424072266,0.9619377255439758,0.990834653377533,0.1375286877155304,0.9619377255439758,0.9619377255439758
35,0.9699777364730835,0.995384931564331,0.0811481773853302,0.0025,0.9699777364730835,0.9699777364730835,0.9602076411247253,0.9893888831138611,0.12995043396949768,0.9602076411247253,0.9602076411247253
36,0.9633061289787292,0.9952577948570251,0.08631603419780731,0.0025,0.9633061289787292,0.9633061289787292,0.9602076411247253,0.986739993095398,0.13133513927459717,0.9602076411247253,0.9602076411247253
37,0.9736841917037964,0.9959061741828918,0.07384194433689117,0.0025,0.9736841917037964,0.9736841917037964,0.9117646813392639,0.9575197100639343,0.3497026860713959,0.9117646813392639,0.9117646813392639
38,0.9762787222862244,0.9963745474815369,0.06953194737434387,0.0025,0.9762787222862244,0.9762787222862244,0.9480968713760376,0.9718109965324402,0.2699914276599884,0.9480968713760376,0.9480968713760376
39,0.9644181132316589,0.9932053685188293,0.09637051075696945,0.0025,0.9644181132316589,0.9644181132316589,0.9377162456512451,0.9646047353744507,0.30707353353500366,0.9377162456512451,0.9377162456512451
40,0.9633061289787292,0.993488073348999,0.09941843152046204,0.0025,0.9633061289787292,0.9633061289787292,0.8131487965583801,0.877432107925415,0.8625503778457642,0.8131487965583801,0.8131487965583801
41,0.9673832654953003,0.995425283908844,0.08446332812309265,0.0025,0.9673832654953003,0.9673832654953003,0.9602076411247253,0.9902747869491577,0.12144359201192856,0.9602076411247253,0.9602076411247253
42,0.9755374193191528,0.9965965747833252,0.06828556209802628,0.00125,0.9755374193191528,0.9755374193191528,0.9619377255439758,0.989376962184906,0.12575596570968628,0.9619377255439758,0.9619377255439758
43,0.9729429483413696,0.9963871836662292,0.07309531420469284,0.00125,0.9729429483413696,0.9729429483413696,0.9636678099632263,0.9895714521408081,0.11914671212434769,0.9636678099632263,0.9636678099632263
44,0.9777613282203674,0.9960407018661499,0.068879134953022,0.00125,0.9777613282203674,0.9777613282203674,0.9619377255439758,0.9893199801445007,0.12948207557201385,0.9619377255439758,0.9619377255439758
45,0.9762787222862244,0.9976176023483276,0.06338480859994888,0.00125,0.9762787222862244,0.9762787222862244,0.9602076411247253,0.9845548272132874,0.14708995819091797,0.9602076411247253,0.9602076411247253
46,0.9814677834510803,0.9980957508087158,0.054318808019161224,0.00125,0.9814677834510803,0.9814677834510803,0.9584774971008301,0.9870660901069641,0.15825439989566803,0.9584774971008301,0.9584774971008301
47,0.9781319499015808,0.9966845512390137,0.06799520552158356,0.00125,0.9781319499015808,0.9781319499015808,0.9567474126815796,0.9895221590995789,0.14273396134376526,0.9567474126815796,0.9567474126815796
48,0.9799851775169373,0.9978322982788086,0.057000551372766495,0.00125,0.9799851775169373,0.9799851775169373,0.9532871842384338,0.9832108616828918,0.16284705698490143,0.9532871842384338,0.9532871842384338
49,0.9781319499015808,0.9977052211761475,0.05638403818011284,0.00125,0.9781319499015808,0.9781319499015808,0.9619377255439758,0.9852193593978882,0.15487641096115112,0.9619377255439758,0.9619377255439758
50,0.9836916327476501,0.998245358467102,0.04802165925502777,0.000625,0.9836916327476501,0.9836916327476501,0.9515570998191833,0.9786072373390198,0.2523898184299469,0.9515570998191833,0.9515570998191833
51,0.98591548204422,0.9987128973007202,0.04374062269926071,0.000625,0.98591548204422,0.98591548204422,0.9498270153999329,0.9777810573577881,0.23759594559669495,0.9498270153999329,0.9498270153999329
52,0.9855448603630066,0.9988318085670471,0.040991563349962234,0.000625,0.9855448603630066,0.9855448603630066,0.9550173282623291,0.9819896221160889,0.17526672780513763,0.9550173282623291,0.9550173282623291
53,0.987398087978363,0.9985590577125549,0.04179178178310394,0.000625,0.987398087978363,0.987398087978363,0.9619377255439758,0.985500693321228,0.1592741757631302,0.9619377255439758,0.9619377255439758
54,0.9825797080993652,0.9987737536430359,0.04584164544939995,0.000625,0.9825797080993652,0.9825797080993652,0.9602076411247253,0.9847404360771179,0.17409512400627136,0.9602076411247253,0.9602076411247253
55,0.987398087978363,0.9991338849067688,0.037250373512506485,0.000625,0.987398087978363,0.987398087978363,0.9463667869567871,0.973267138004303,0.28794997930526733,0.9463667869567871,0.9463667869567871
56,0.9848035573959351,0.9990352988243103,0.03969809040427208,0.000625,0.9848035573959351,0.9848035573959351,0.9567474126815796,0.9821751713752747,0.22105060517787933,0.9567474126815796,0.9567474126815796
57,0.9825797080993652,0.9985408782958984,0.046336252242326736,0.000625,0.9825797080993652,0.9825797080993652,0.9688581228256226,0.9861112833023071,0.15707668662071228,0.9688581228256226,0.9688581228256226
58,0.9862861633300781,0.9990503787994385,0.03781688213348389,0.000625,0.9862861633300781,0.9862861633300781,0.9671280384063721,0.9880837798118591,0.14797580242156982,0.9671280384063721,0.9671280384063721
59,0.9877687096595764,0.9991543889045715,0.03571716696023941,0.0003125,0.9877687096595764,0.9877687096595764,0.9619377255439758,0.9846296906471252,0.1822396069765091,0.9619377255439758,0.9619377255439758
60,0.988510012626648,0.9992977380752563,0.03399229049682617,0.0003125,0.988510012626648,0.988510012626648,0.9671280384063721,0.9864584803581238,0.17003899812698364,0.9671280384063721,0.9671280384063721
61,0.987398087978363,0.9991632103919983,0.03533673286437988,0.0003125,0.987398087978363,0.987398087978363,0.9619377255439758,0.9830102920532227,0.20218144357204437,0.9619377255439758,0.9619377255439758
62,0.9903632402420044,0.998907208442688,0.03298284485936165,0.0003125,0.9903632402420044,0.9903632402420044,0.9688581228256226,0.9878952503204346,0.15972790122032166,0.9688581228256226,0.9688581228256226
63,0.9870274066925049,0.999208927154541,0.035819295793771744,0.0003125,0.9870274066925049,0.9870274066925049,0.9602076411247253,0.9846236705780029,0.1688748598098755,0.9602076411247253,0.9602076411247253
64,0.9881393909454346,0.9987871646881104,0.035634420812129974,0.0003125,0.9881393909454346,0.9881393909454346,0.9636678099632263,0.9844590425491333,0.1757851094007492,0.9636678099632263,0.9636678099632263
65,0.9896219372749329,0.9991901516914368,0.03397742286324501,0.0003125,0.9896219372749329,0.9896219372749329,0.9636678099632263,0.9870362281799316,0.17496725916862488,0.9636678099632263,0.9636678099632263
