epoch,accuracy,auc,loss,lr,precision_14,recall_14,val_accuracy,val_auc,val_loss,val_precision_14,val_recall_14
0,0.6489992737770081,0.6665840744972229,122.88374328613281,0.01,0.6489992737770081,0.6489992737770081,0.5968858003616333,0.5968858003616333,81.23939514160156,0.5968858003616333,0.5968858003616333
1,0.7297998666763306,0.8015785217285156,0.9884991645812988,0.01,0.7297998666763306,0.7297998666763306,0.6505190134048462,0.6390429735183716,3.6986210346221924,0.6505190134048462,0.6505190134048462
2,0.79503333568573,0.8718486428260803,0.5218765735626221,0.01,0.79503333568573,0.79503333568573,0.724913477897644,0.6475796103477478,1.3580557107925415,0.724913477897644,0.724913477897644
3,0.8224610686302185,0.9059332013130188,0.3958209455013275,0.01,0.8224610686302185,0.8224610686302185,0.7491349577903748,0.8609107136726379,0.4672989249229431,0.7491349577903748,0.7491349577903748
4,0.835804283618927,0.9194918870925903,0.35630422830581665,0.01,0.835804283618927,0.835804283618927,0.8598616123199463,0.9431759715080261,0.3088303208351135,0.8598616123199463,0.8598616123199463
5,0.8484062552452087,0.926522970199585,0.3532947301864624,0.01,0.8484062552452087,0.8484062552452087,0.8806228637695312,0.9448806643486023,0.3096824884414673,0.8806228637695312,0.8806228637695312
6,0.8643439412117004,0.9447622895240784,0.3006146252155304,0.01,0.8643439412117004,0.8643439412117004,0.7352941036224365,0.855639636516571,0.6910493969917297,0.7352941036224365,0.7352941036224365
7,0.8728687763214111,0.9471489787101746,0.2971656620502472,0.01,0.8728687763214111,0.8728687763214111,0.8737024068832397,0.9569958448410034,0.2876848876476288,0.8737024068832397,0.8737024068832397
8,0.8710155487060547,0.9479089975357056,0.28946927189826965,0.01,0.8710155487060547,0.8710155487060547,0.8944636583328247,0.961874783039093,0.25456103682518005,0.8944636583328247,0.8944636583328247
9,0.890659749507904,0.9602510333061218,0.25966504216194153,0.01,0.890659749507904,0.890659749507904,0.7283737063407898,0.845841109752655,0.9560073018074036,0.7283737063407898,0.7283737063407898
10,0.8821349143981934,0.9511261582374573,0.29564955830574036,0.01,0.8821349143981934,0.8821349143981934,0.7993079423904419,0.9044805765151978,0.4272991418838501,0.7993079423904419,0.7993079423904419
11,0.8984432816505432,0.9660937190055847,0.23747967183589935,0.01,0.8984432816505432,0.8984432816505432,0.8892733454704285,0.9669708609580994,0.2398359626531601,0.8892733454704285,0.8892733454704285
12,0.9247590899467468,0.977462649345398,0.19203431904315948,0.01,0.9247590899467468,0.9247590899467468,0.8979238867759705,0.9663812518119812,0.25755414366722107,0.8979238867759705,0.8979238867759705
13,0.9318013191223145,0.9788250923156738,0.1847049593925476,0.01,0.9318013191223145,0.9318013191223145,0.7889273166656494,0.8697423338890076,0.48547130823135376,0.7889273166656494,0.7889273166656494
14,0.9384729266166687,0.9835790395736694,0.1623922735452652,0.01,0.9384729266166687,0.9384729266166687,0.8442906737327576,0.9278295636177063,0.42944464087486267,0.8442906737327576,0.8442906737327576
15,0.9369903802871704,0.9822857975959778,0.1691613793373108,0.01,0.9369903802871704,0.9369903802871704,0.9394463896751404,0.9837525486946106,0.15388034284114838,0.9394463896751404,0.9394463896751404
16,0.9410674571990967,0.984620988368988,0.159010648727417,0.01,0.9410674571990967,0.9410674571990967,0.9480968713760376,0.976567268371582,0.19125990569591522,0.9480968713760376,0.9480968713760376
17,0.944032609462738,0.9869428873062134,0.14305830001831055,0.01,0.944032609462738,0.944032609462738,0.9134948253631592,0.9642364382743835,0.26717010140419006,0.9134948253631592,0.9134948253631592
18,0.9503335952758789,0.9883795380592346,0.13607995212078094,0.01,0.9503335952758789,0.9503335952758789,0.7802768349647522,0.875519335269928,0.9156602621078491,0.7802768349647522,0.7802768349647522
19,0.9555225968360901,0.9903498291969299,0.12225531041622162,0.01,0.9555225968360901,0.9555225968360901,0.624567449092865,0.762859046459198,0.8647629022598267,0.624567449092865,0.624567449092865
20,0.9544106721878052,0.9896188378334045,0.12657694518566132,0.01,0.9544106721878052,0.9544106721878052,0.5553632974624634,0.6727469563484192,1.139615535736084,0.5553632974624634,0.5553632974624634
21,0.9469977617263794,0.9882857203483582,0.13570794463157654,0.01,0.9469977617263794,0.9469977617263794,0.9013840556144714,0.9671609401702881,0.2314184159040451,0.9013840556144714,0.9013840556144714
22,0.9536693692207336,0.9892317056655884,0.12926454842090607,0.01,0.9536693692207336,0.9536693692207336,0.9532871842384338,0.9874790906906128,0.14276394248008728,0.9532871842384338,0.9532871842384338
23,0.9577465057373047,0.9915664792060852,0.11178825050592422,0.005,0.9577465057373047,0.9577465057373047,0.9463667869567871,0.9847343564033508,0.1521456092596054,0.9463667869567871,0.9463667869567871
24,0.9510748982429504,0.9905641674995422,0.1224714070558548,0.005,0.9510748982429504,0.9510748982429504,0.9394463896751404,0.9663589000701904,0.28059715032577515,0.9394463896751404,0.9394463896751404
25,0.9595996737480164,0.9911386370658875,0.11362142115831375,0.005,0.9595996737480164,0.9595996737480164,0.9238754510879517,0.9795830249786377,0.2077493965625763,0.9238754510879517,0.9238754510879517
26,0.9629355072975159,0.9939928650856018,0.09455262869596481,0.005,0.9629355072975159,0.9629355072975159,0.9480968713760376,0.9847642183303833,0.15956780314445496,0.9480968713760376,0.9480968713760376
27,0.9629355072975159,0.995419979095459,0.0854097530245781,0.005,0.9629355072975159,0.9629355072975159,0.9307958483695984,0.9804180264472961,0.2016240358352661,0.9307958483695984,0.9307958483695984
28,0.9703484177589417,0.9961892366409302,0.07710587233304977,0.005,0.9703484177589417,0.9703484177589417,0.9411764740943909,0.9697156548500061,0.2675055265426636,0.9411764740943909,0.9411764740943909
29,0.9640474319458008,0.9955167174339294,0.08598662912845612,0.005,0.9640474319458008,0.9640474319458008,0.8650519251823425,0.9437028169631958,0.42368143796920776,0.8650519251823425,0.8650519251823425
30,0.9640474319458008,0.9941213130950928,0.0918394923210144,0.005,0.9640474319458008,0.9640474319458008,0.8892733454704285,0.9471300840377808,0.34724554419517517,0.8892733454704285,0.8892733454704285
31,0.9710897207260132,0.9972866177558899,0.06655539572238922,0.005,0.9710897207260132,0.9710897207260132,0.8512110710144043,0.9341333508491516,0.530617892742157,0.8512110710144043,0.8512110710144043
32,0.9614529013633728,0.9950088858604431,0.08945628255605698,0.005,0.9614529013633728,0.9614529013633728,0.9134948253631592,0.9721776843070984,0.2754080593585968,0.9134948253631592,0.9134948253631592
33,0.9670125842094421,0.9950512647628784,0.08863168954849243,0.005,0.9670125842094421,0.9670125842094421,0.9307958483695984,0.9716986417770386,0.2608918249607086,0.9307958483695984,0.9307958483695984
34,0.9662713408470154,0.9941846132278442,0.08966131508350372,0.005,0.9662713408470154,0.9662713408470154,0.9359861612319946,0.9823248386383057,0.1740419864654541,0.9359861612319946,0.9359861612319946
35,0.9770200252532959,0.9979398250579834,0.05765225738286972,0.0025,0.9770200252532959,0.9770200252532959,0.9532871842384338,0.9855859279632568,0.1606205403804779,0.9532871842384338,0.9532871842384338
36,0.9785025715827942,0.9975837469100952,0.058669112622737885,0.0025,0.9785025715827942,0.9785025715827942,0.9290657639503479,0.9641047120094299,0.3250405490398407,0.9290657639503479,0.9290657639503479
37,0.9803557991981506,0.9982740879058838,0.04890396073460579,0.0025,0.9803557991981506,0.9803557991981506,0.9290657639503479,0.964763343334198,0.36018475890159607,0.9290657639503479,0.9290657639503479
38,0.9822090268135071,0.9982070326805115,0.04936587065458298,0.0025,0.9822090268135071,0.9822090268135071,0.9429065585136414,0.9786880612373352,0.2317499816417694,0.9429065585136414,0.9429065585136414
39,0.9807264804840088,0.9981012940406799,0.050859663635492325,0.0025,0.9807264804840088,0.9807264804840088,0.9117646813392639,0.9486867189407349,0.46792569756507874,0.9117646813392639,0.9117646813392639
40,0.9807264804840088,0.9981968402862549,0.04994296282529831,0.0025,0.9807264804840088,0.9807264804840088,0.9429065585136414,0.9780099391937256,0.20503930747509003,0.9429065585136414,0.9429065585136414
41,0.9848035573959351,0.9992821216583252,0.035493843257427216,0.00125,0.9848035573959351,0.9848035573959351,0.9515570998191833,0.9804090857505798,0.19586721062660217,0.9515570998191833,0.9515570998191833
42,0.9855448603630066,0.9992983937263489,0.03452983498573303,0.00125,0.9855448603630066,0.9855448603630066,0.9359861612319946,0.9779127836227417,0.22163650393486023,0.9359861612319946,0.9359861612319946
43,0.9877687096595764,0.9995153546333313,0.030610695481300354,0.00125,0.9877687096595764,0.9877687096595764,0.9567474126815796,0.9817081689834595,0.18588365614414215,0.9567474126815796,0.9567474126815796
44,0.9903632402420044,0.9996210336685181,0.02577453851699829,0.00125,0.9903632402420044,0.9903632402420044,0.9532871842384338,0.980976402759552,0.19985555112361908,0.9532871842384338,0.9532871842384338
45,0.9855448603630066,0.9992103576660156,0.03583493083715439,0.00125,0.9855448603630066,0.9855448603630066,0.9463667869567871,0.9835758209228516,0.19596031308174133,0.9463667869567871,0.9463667869567871
46,0.988510012626648,0.9994437098503113,0.030797889456152916,0.00125,0.988510012626648,0.988510012626648,0.9498270153999329,0.9804284572601318,0.2002491056919098,0.9498270153999329,0.9498270153999329
47,0.9870274066925049,0.999107301235199,0.03257663547992706,0.00125,0.9870274066925049,0.9870274066925049,0.9273356199264526,0.9698129296302795,0.29643043875694275,0.9273356199264526,0.9273356199264526
48,0.9862861633300781,0.9992105960845947,0.037247154861688614,0.000625,0.9862861633300781,0.9862861633300781,0.9463667869567871,0.9798688292503357,0.21150822937488556,0.9463667869567871,0.9463667869567871
49,0.9907338619232178,0.9997274875640869,0.023932378739118576,0.000625,0.9907338619232178,0.9907338619232178,0.9550173282623291,0.9762395024299622,0.24552848935127258,0.9550173282623291,0.9550173282623291
50,0.9948109984397888,0.9998688101768494,0.01740737073123455,0.000625,0.9948109984397888,0.9948109984397888,0.9515570998191833,0.9763473272323608,0.26641878485679626,0.9515570998191833,0.9515570998191833
